Orgao,Dataset,URL
"Advocacia-Geral da União - AGU","PGF - Respresentação Judicial ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=78952&id_site=1106&aberto=9768,9773,9774&fechado= 
"Advocacia-Geral da União - AGU","PGF - Gestão de conteúdo ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=161320&id_site=1106&aberto=9768,9773,9774&fechado= 
"Advocacia-Geral da União - AGU","PGF - Informativos ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=161313&id_site=1106&aberto=9768,9773,9774,20448&fechado= 
"Advocacia-Geral da União - AGU","PGF - Banco de defesas  mínimas ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=148394&id_site=1106&aberto=9768,9773,9774,20448,2332&fechado= 
"Advocacia-Geral da União - AGU","PGF - Interface do trabalho ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=165903&id_site=1106&aberto=9768,9773,9774,20448,2332,22292&fechado= 
"Advocacia-Geral da União - AGU","PGF - Manuais ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=165902&id_site=1106&aberto=9768,9773,9774,20448,2332,22292&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Atos",http://www.agu.gov.br/sistemas/site/PaginasInternas/NormasInternas/AtosUnidade.aspx?id_unidade=675&id_Site=1105&sg_site=ESCOLA&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Plano de Capacitação ",http://www.agu.gov.br/sistemas/site/TemplateImagemTextoThumb.aspx?idConteudo=74381&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Acordos e Convênios ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=74706&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Agenda Nacional ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=74382&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Pareceres ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=173251&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Licença Capacitação ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=74716&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Formulários ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=74383&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Legislação ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=74734&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Biblioteca ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=82663&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Bibliografia sobre Advocacia de Estado ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=148504&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Escola AGU - Relatórios de Gestão ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=74700&id_site=1105&aberto=&fechado= 
"Advocacia-Geral da União - AGU","PGU - Atos",http://www.agu.gov.br/sistemas/site/PaginasInternas/NormasInternas/AtosUnidade.aspx?id_unidade=37&id_Site=1108&sg_site=PGU&aberto=&fechado= 
"Advocacia-Geral da União - AGU","PGU - Boletim eletrônico ",http://www.agu.gov.br/sistemas/site/PaginasInternas/Comunicacao/BoletimEletronico.aspx?id_Site=1108&aberto=&fechado= 
"Advocacia-Geral da União - AGU","PGU - Procuradorias da União ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=156091&id_site=1108&aberto=&fechado= 
"Advocacia-Geral da União - AGU","PGU - Coordenação geral e informações estratégicas ",http://www.agu.gov.br/sistemas/site/TemplateImagemTextoThumb.aspx?idConteudo=148383&id_site=1108&aberto=4414&fechado= 
"Advocacia-Geral da União - AGU","PGU - Coordenação de gestão de pessoas, administração e logística - COGEL ",http://www.agu.gov.br/sistemas/site/TemplateTexto.aspx?idConteudo=142388&id_site=1108&aberto=4414&fechado= 
"Advocacia-Geral da União - AGU","PGU - PGU inovação ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=167822&id_site=1108&aberto=4414,23083,400&fechado= 
"Advocacia-Geral da União - AGU","PGU - Projetos ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=173202&id_site=1108&aberto=4414,23083,400,26152&fechado= 
"Advocacia-Geral da União - AGU","PGU - Departamento de estudos jurídicos e contencioso eleitoral ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=128657&id_site=1108&aberto=4414,23083,400,26152&fechado= 
"Advocacia-Geral da União - AGU","PGU - Departamento do serviço público ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=128658&id_site=1108&aberto=4414,23083,400,26152&fechado= 
"Advocacia-Geral da União - AGU","PGU - Obras Publicadas  ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=164017&id_site=1108&aberto=&fechado= 
"Advocacia-Geral da União - AGU","PGU - PGU Memória ",http://www.agu.gov.br/sistemas/site/TemplateImagemTextoThumb.aspx?idConteudo=128662&id_site=1108&aberto=20875,397&fechado= 
"Advocacia-Geral da União - AGU","PGU - PGU ideias ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=144290&id_site=1108&aberto=397&fechado= 
"Advocacia-Geral da União - AGU","PGU - Listas temáticas PGUonline ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=128660&id_site=1108&aberto=397,401&fechado= 
"Advocacia-Geral da União - AGU","PGU - DCP - Departamento de Cálculos e Perícias ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=172546&id_site=1108&aberto=219&fechado=401 
"Advocacia-Geral da União - AGU","PGU - DTB - Departamento Trabalhista ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=128654&id_site=1108&aberto=&fechado= 
"Advocacia-Geral da União - AGU","PGU - DPP - Departamento de Patrimônio e Probidade ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=128655&id_site=1108&aberto=&fechado= 
"Advocacia-Geral da União - AGU","PGU - DPI - Departamento Internacional ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=128656&id_site=1108&aberto=&fechado=26152 
"Advocacia-Geral da União - AGU","PGU - DCM - Departamento de Assuntos do Pessoal Civil e Militar ",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=128653&id_site=1108&aberto=&fechado= 
"Advocacia-Geral da União - AGU","Estrutura ",http://www.agu.gov.br/sistemas/site/unidades.aspx?Id01=DF&Id02=Distrito%20Federal&Id03=8&Id04=btn_df 
"Advocacia-Geral da União - AGU","Parecer ",http://www.agu.gov.br/sistemas/site/PaginasInternas/NormasInternas/ListarTipoParecer.aspx 
"Advocacia-Geral da União - AGU","Orientações Normativas ",http://www.agu.gov.br/sistemas/site/PaginasInternas/NormasInternas/ListarAtos.aspx?TIPO_FILTRO=Orientacao 
"Advocacia-Geral da União - AGU","PGU- Diário Oficial da União",http://www.agu.gov.br/sistemas/site/TemplateImagemTexto.aspx?idConteudo=174680&id_site=1108&aberto=4414,23083,400,26152&fechado= 
"Agência Brasileira de Inteligência - ABIN","Institucional ",http://www.abin.gov.br/modules/mastop_publish/?tac=257#atuacao 
"Agência Brasileira de Inteligência - ABIN","Pronabens ",http://www.abin.gov.br/modules/mastop_publish/?tac=PRONABENS 
"Agência Brasileira de Inteligência - ABIN","Programa ",http://www.abin.gov.br/modules/mastop_publish/?tac=PROGRAMA_ESCOLA_CONHECENDO_A_ABIN 
"Agência Brasileira de Inteligência - ABIN","Atividade de Inteligência ",http://www.abin.gov.br/modules/mastop_publish/?tac=Atividade_de_Intelig%EAncia 
"Agência Brasileira de Inteligência - ABIN","Licitações  ",http://www.abin.gov.br/modules/licitacao/ 
"Agência Brasileira de Inteligência - ABIN","Concurso Público ",http://www.abin.gov.br/modules/mastop_publish/?tac=Concurso_p%FAblico
"Agência Brasileira de Inteligência - ABIN","Perguntas Frequentes ",http://www.abin.gov.br/modules/mastop_publish/?tac=Perguntas_Frequentes 
"Agência Brasileira de Inteligência - ABIN","Protocolo e Cerimonial ",http://www.abin.gov.br/modules/mastop_publish/?tac=Protocolo_e_Cerimonial 
"Agência Brasileira de Inteligência - ABIN","Evoluçao organizacional ",http://www.abin.gov.br/modules/mastop_publish/?tac=Evolu%E7ao_organizacional 
"Agência Brasileira de Inteligência - ABIN","Atividade de Inteligência no Brasil ",http://www.abin.gov.br/modules/mastop_publish/?tac=142 
"Agência Brasileira de Inteligência - ABIN","Cepesc ",http://www.abin.gov.br/modules/mastop_publish/?tac=CEPESC 
"Agência Brasileira de Inteligência - ABIN","Publicações  ",http://www.abin.gov.br/modules/mastop_publish/?tac=Publica%E7%F5es 
"Agência Espacial Brasileira - AEB","Programa AEB Escola",http://www.aeb.gov.br/mini.php?secao=aebescola
"Agência Espacial Brasileira - AEB","Processos de Contas Anuais",http://www.aeb.gov.br/indexx.php?secao=relatorios_de_gestao
"Agência Espacial Brasileira - AEB","Programa Microgravidade",http://www.aeb.gov.br/mini.php?secao=microgravidade
"Agência Espacial Brasileira - AEB","Programa Uniespaço",http://www.aeb.gov.br/mini.php?secao=uniespaco
"Agência Espacial Brasileira - AEB","Investimentos - Programa Espacial",http://www.aeb.gov.br/indexx.php?secao=investimentos
"Agência Espacial Brasileira - AEB","Cooperação Internacional",http://www.aeb.gov.br/indexx.php?secao=cooperacao_internacional
"Agência Espacial Brasileira - AEB","Licitações",http://www.aeb.gov.br/licitacao/index.php
"Agência Espacial Brasileira - AEB","Histórico - Linha do Tempo",http://www.aeb.gov.br/indexx.php?secao=linha_do_tempo
"Agência Nacional das Águas - ANA","Prestação de Contas",http://www2.ana.gov.br/Paginas/institucional/SobreaAna/prestacaodecontas.aspx
"Agência Nacional das Águas - ANA","Editais",http://www.ana.gov.br/editaiselicitacoes/
"Agência Nacional das Águas - ANA","Convênios",http://hidroweb.ana.gov.br/consultanet/ConveniosI.aspx
"Agência Nacional das Águas - ANA","Programa Interaguas",http://interaguas.ana.gov.br/Paginas/Documentos.aspx
"Agência Nacional das Águas - ANA","Contratos - Sistema Hidroweb",http://hidroweb.ana.gov.br/consultanet/ContratosI.aspx
"Agência Nacional das Águas - ANA","Valores - Programa Interaguas",http://interaguas.ana.gov.br/Paginas/Valores.aspx
"Agência Nacional das Águas - ANA","Programa de Distribuiçao das Bacias Hidrográficas",http://www.ana.gov.br/prodes/prodes2011.asp
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoExtremaMG/Documentos/tabid/698/Default.aspx
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoPCJMGSP/Documentos/tabid/708/Default.aspx
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoPipiripauDF/Documentos/tabid/712/Default.aspx
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoProdutorES/Documentos/tabid/714/Default.aspx
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoApucaranaPR/Documentos/tabid/754/Default.aspx
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoGuanduRJ/Documentos/tabid/752/Default.aspx
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoCambori%C3%BASC/Documentos/tabid/884/Default.aspx
"Agência Nacional das Águas - ANA","PRODAGUA",http://www.ana.gov.br/produagua/ProjetoGuarirobaMS/Documentos/tabid/890/Default.aspx
"Agência Nacional de Aviação Civil - ANAC","Acordos Bilaterais ",http://www2.anac.gov.br/anac/sri/acordosBilaterais.asp 
"Agência Nacional de Aviação Civil - ANAC","Agenda de Acordos Bilaterais ",http://www2.anac.gov.br/anac/agenda.asp 
"Agência Nacional de Aviação Civil - ANAC","Conheça a ANAC ",http://www2.anac.gov.br/anac/anac.asp 
"Agência Nacional de Aviação Civil - ANAC","Regimento ",http://www2.anac.gov.br/RegimentoInternoANAC.pdf 
"Agência Nacional de Aviação Civil - ANAC","Conselho Consultivo ",http://www2.anac.gov.br/transparencia/ConselhoConsultivo.asp 
"Agência Nacional de Aviação Civil - ANAC","Superintendências ",http://www2.anac.gov.br/anac/superintendencias.asp 
"Agência Nacional de Aviação Civil - ANAC","Junta Recursal ",http://www2.anac.gov.br/transparencia/juntarecursal.asp 
"Agência Nacional de Aviação Civil - ANAC","Junta Recursal - Enunciados",http://www2.anac.gov.br/transparencia/Enunciados_JuntaRecursal.asp 
"Agência Nacional de Aviação Civil - ANAC"," Atos de Constituição e Designação ",http://www2.anac.gov.br/transparencia/Atos.asp 
"Agência Nacional de Aviação Civil - ANAC","Escolas de Aviação Civil ",http://www2.anac.gov.br/educator/Index.Aspx 
"Agência Nacional de Aviação Civil - ANAC","SINTAC ",https://sistemas.anac.gov.br/habilitacao/ListarCriarAgendamento/ResultadoConsultarPublico.do 
"Agência Nacional de Aviação Civil - ANAC","Boletim de Pessoal e Serviço ",http://www2.anac.gov.br/transparencia/bps.asp 
"Agência Nacional de Aviação Civil - ANAC","Catálogo de Publicações ",http://www2.anac.gov.br/arquivos/pdf/catalogo.pdf 
"Agência Nacional de Aviação Civil - ANAC","Sistema Integrado de Bibliotecas ",http://pergamum.anac.gov.br/biblioteca/index.php?resolution2=1024_1&tipo_pesquisa=&filtro_bibliotecas=&filtro_obras=&termo=&tipo_obra_selecionados= 
"Agência Nacional de Aviação Civil - ANAC","Informações Técnicas ",http://www2.anac.gov.br/biblioteca/infotecnicas.asp 
"Agência Nacional de Aviação Civil - ANAC","Legislação ",http://www2.anac.gov.br/legislacao/ 
"Agência Nacional de Aviação Civil - ANAC","Manuais ",http://www2.anac.gov.br/biblioteca/manuaisProcedimentos.asp 
"Agência Nacional de Aviação Civil - ANAC","Modelos e Tabelas ",http://www2.anac.gov.br/biblioteca/formularioSSO.asp 
"Agência Nacional de Aviação Civil - ANAC","Formulários Padronizados ",http://www2.anac.gov.br/certificacao/Form/Form.asp 
"Agência Nacional de Aviação Civil - ANAC","Circulares de Informação (CI) / Instruções Suplementares (IS) ",http://www2.anac.gov.br/certificacao/CI/CI.asp 
"Agência Nacional de Aviação Civil - ANAC","Planos Aeroviários Estaduais ",http://www2.anac.gov.br/biblioteca/Biblioteca_PlanosAeroviariosEstaduais.asp 
"Agência Nacional de Aviação Civil - ANAC","AERÓDROMOS ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=3 
"Agência Nacional de Aviação Civil - ANAC","AERÓDROMOS - Proprietários",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=4 
"Agência Nacional de Aviação Civil - ANAC","AERÓDROMOS - AVSEC",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=5 
"Agência Nacional de Aviação Civil - ANAC","AERÓDROMOS - Resposta à emergências",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=6 
"Agência Nacional de Aviação Civil - ANAC","AERÓDROMOS - ESATA",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=7 
"Agência Nacional de Aviação Civil - ANAC","Aeroportos ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=118 
"Agência Nacional de Aviação Civil - ANAC","Heliponto ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=122 
"Agência Nacional de Aviação Civil - ANAC","Documentação e serviços onlines ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=8&ttCD_CHAVE=126 
"Agência Nacional de Aviação Civil - ANAC","Concessão - RN",http://www2.anac.gov.br/asga/ 
"Agência Nacional de Aviação Civil - ANAC","Concessão - SP - DF",http://www2.anac.gov.br/concessoes/ 
"Agência Nacional de Aviação Civil - ANAC","emissão automática do formulário GRU ",https://sistemas.anac.gov.br/gruinternet/ControladorGru?cmd=BuscarAreaInteresse 
"Agência Nacional de Aviação Civil - ANAC","Concessão - SP - DF",http://www2.anac.gov.br/GRU-VCP-BSB/ 
"Agência Nacional de Aviação Civil - ANAC","Aeronaves ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=9&ttCD_CHAVE=8 
"Agência Nacional de Aviação Civil - ANAC","Aeronaves - Manutenção",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=9&ttCD_CHAVE=9 
"Agência Nacional de Aviação Civil - ANAC","Aeronaves - Fabricantes",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=9&ttCD_CHAVE=10 
"Agência Nacional de Aviação Civil - ANAC","Diretrizes de Aeronavegabilidade ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=9&ttCD_CHAVE=11 
"Agência Nacional de Aviação Civil - ANAC","Aprovação de modificações ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=9&ttCD_CHAVE=12 
"Agência Nacional de Aviação Civil - ANAC","Transporte Aéreo Regular ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=10&ttCD_CHAVE=15 
"Agência Nacional de Aviação Civil - ANAC","Transporte Aéreo Não Regular ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=10&ttCD_CHAVE=36 
"Agência Nacional de Aviação Civil - ANAC","Táxi Aéreo ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=10&ttCD_CHAVE=37 
"Agência Nacional de Aviação Civil - ANAC","Serviço Aéreo Especializado ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=10&ttCD_CHAVE=38 
"Agência Nacional de Aviação Civil - ANAC","Serviço Aéreo Especializado ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=10&ttCD_CHAVE=203 
"Agência Nacional de Aviação Civil - ANAC","Horário de Transportes ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=10&ttCD_CHAVE=39 
"Agência Nacional de Aviação Civil - ANAC","Comitê de Facilitação de Voos ",http://www2.anac.gov.br/ComitedeFacilitacao/ 
"Agência Nacional de Aviação Civil - ANAC","Slots ",http://www2.anac.gov.br/slots/ 
"Agência Nacional de Aviação Civil - ANAC","Gerenciamento da Segurança Operacional ",http://www.anac.gov.br/Conteudo.aspx?slCD_ORIGEM=12&ttCD_CHAVE=110 
"Agência Nacional de Aviação Civil - ANAC","Artigos Perigosos ",http://www2.anac.gov.br/cargaaerea/ 
