SIORG, ORGAO, NOME, DESCRICAO, URL, GUARDA, COBERTURA TEMPORAL, COBERTURA GEOGRAFICA, ORIGEM, VCGEs, GRANULARIDADE TEMPORAL, GRANULARIDADE GEOGRAFICA, FORMATOS, TIPO, DATA DE CADASTRAMENTO, DATA DA ULTIMA MODIFICACAO
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Economia do Turismo - Uma Perspectiva Macroeconômica 2003-2007","Principais indicadores macroeconômicos das Atividades Características do Turismo relativos ao período de 2003 a 2007","http://www.ibge.gov.br/home/estatistica/economia/industria/economia_tur_20032007/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","2003/2007 ","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, economia-financas, indicadores, comercio-servicos-turismo, turismo, ","Anual","Nacional","PDF, ZIP, ","Avaliações","2012-06-30 09:00:48 UTC","2012-06-30 09:00:48 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Matriz de insumo-produto: Brasil 2000/2005","Matriz de insumo-produto: Brasil 2000/2005","http://www.ibge.gov.br/home/estatistica/economia/matrizinsumo_produto/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","2000/2005 ","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, economia-financas, patrimonio-uniao, indicadores, ","Anual","Nacional","PDF, ZIP, ","Avaliações","2012-06-30 09:02:28 UTC","2012-06-30 09:02:28 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Estatísticas do Cadastro Central de Empresas 2010","Cadastro Central de Empresas - CEMPRE constitui um importante acervo de dados sobre as empresas e outras organizações formais e suas respectivas unidades locais existentes no Brasil","http://www.ibge.gov.br/home/estatistica/economia/cadastroempresa/2010/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","2010 ","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores, empresas, comercio-servicos, ","Anual","Nacional","PDF, XLS, ","Geral","2012-06-30 09:05:51 UTC","2012-06-30 09:05:51 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Finanças Públicas do Brasil 2002-2003","Levantamento de dados sobre a execução orçamentária da administração federal, estadual e municipal","http://www.ibge.gov.br/home/estatistica/economia/despesaspublicas/financaspublicas_2003/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","2003/2002 ","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, financas-publicas, execucao-orcamentaria-financeira, indicadores, ","Anual","Nacional","PDF, XLS, ","Desempenho da gestão","2012-06-30 09:07:44 UTC","2012-06-30 09:11:40 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Produto Interno Bruto dos Municipios 2005-2009","Estimativas do Produto Interno Bruto - PIB dos Municípios.","http://www.ibge.gov.br/home/estatistica/economia/pibmunicipios/2005_2009/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","2005/2009 ","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, economia-financas, patrimonio-uniao, indicadores, ","Anual","Municipal","PDF, ZIP, ","Avaliações","2012-06-30 09:04:06 UTC","2012-09-11 18:54:46 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","As Fundações Privadas e Associações sem Fins Lucrativos no Brasil - 2005","Levantamento para mapear o universo das organizações da sociedade civil que atendem, simultaneamente, aos critérios de entidades privadas, sem fins lucrativos","http://www.ibge.gov.br/home/estatistica/economia/fasfil/2005/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","2005 ","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, financas-publicas, execucao-orcamentaria-financeira, indicadores, ","Anual","Nacional","PDF, XLS, ","Geral","2012-06-30 09:13:44 UTC","2012-06-30 09:13:44 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Produtos da Geociência","Produtos do Mapeamento Topográfico - Downloads","http://www.ibge.gov.br/home/geociencias/default_prod.shtm#TOPO ","Instituto Brasileiro de Geografia e Estatística - IBGE ","","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, mapas-georreferenciados, indicadores, ","Contínuo","Nacional","PDF, ZIP, ","Geral","2012-06-30 09:15:17 UTC","2012-06-30 09:15:17 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Area Geográfica do IBGE","Base de dados - A área geográfica do IBGE possui como característica definidora a produção de informações de caráter multi-temático das dimensões da realidade nacional: física, urbana, rural, econômica, social, política, onde inúmeros elementos e atores marcam a dinâmica sócio-espacial","http://www.ibge.gov.br/home/geociencias/geografia/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, mapas-georreferenciados, indicadores, informacoes-geograficas, ","Contínuo","Nacional","HTML, PDF, ZIP, ","Avaliações","2012-06-30 09:17:00 UTC","2012-06-30 09:17:00 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Estudos Ambientais","Base de dados - Publicações de Estudos Ambientais","http://www.ibge.gov.br/home/geociencias/recursosnaturais/diagnosticos_levantamentos/default.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, informacoes-geograficas, cidadania-ambiental, meio-ambiente, ","Contínuo","Nacional","PDF, XLS, ","Avaliações","2012-06-30 09:18:34 UTC","2012-06-30 09:18:34 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Estatística","Base de dados - Todas as Estatísticas","http://www.ibge.gov.br/home/download/estatistica.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores, meio-ambiente, informacao-gestao-preservacao-acesso, ","Contínuo","Nacional","ZIP, ","Avaliações","2012-06-30 09:20:07 UTC","2012-06-30 09:20:07 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Estatística de Geociencia","Base de dados - Todos os dados sobre Geociência","http://www.ibge.gov.br/home/download/geociencias.shtm ","Instituto Brasileiro de Geografia e Estatística - IBGE ","","","Instituto Brasileiro de Geografia e Estatística - IBGE ","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores, comunicacao, informacao-gestao-preservacao-acesso, ","Contínuo","Nacional","ZIP, ","Avaliações","2012-06-30 09:21:32 UTC","2012-06-30 09:21:32 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Séries Estatísticas do IBGE - Pesquisas Sociais","Conceitos e Definições de Pesquisas Sociais","http://seriesestatisticas.ibge.gov.br/pdfs/definicoes_sociais.pdf ","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","","","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores-estatisticas-comercio-servicos, indicadores, informacoes-geograficas, ","Contínuo","Nacional","PDF, ","Geral","2012-06-30 20:12:51 UTC","2012-06-30 20:12:51 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Séries Estatísticas do IBGE - Pesquisas Econômicas","Conceitos e Definições de Pesquisas Econômicas","http://seriesestatisticas.ibge.gov.br/pdfs/definicoes_economicas.pdf ","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","","","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores-estatisticas-comercio-servicos, indicadores, informacoes-geograficas, ","Contínuo","Nacional","PDF, ","Geral","2012-06-30 20:14:32 UTC","2012-06-30 20:14:32 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Séries Estatísticas do IBGE - Registros Estatísticos Por Fonte Pesquisada - FGV","Registros Estatísticos Extraidos Pela FGV","http://seriesestatisticas.ibge.gov.br/lista_tema.aspx?op=2&no=11 ","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","","","FGV","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores-estatisticas-comercio-servicos, indicadores, informacoes-geograficas, ","Contínuo","Nacional","HTML, ","Geral","2012-06-30 20:16:23 UTC","2012-06-30 20:16:23 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Séries Estatísticas do IBGE - Registros Estatísticos Por Fonte Pesquisada - IBGE","Registros Estatísticos Extraidos Pelo IBGE","http://seriesestatisticas.ibge.gov.br/lista_tema.aspx?op=2&no=1 ","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","","","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores-estatisticas-comercio-servicos, indicadores, informacoes-geograficas, ","Contínuo","Nacional","HTML, ","Geral","2012-06-30 20:18:17 UTC","2012-06-30 20:18:17 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Séries Estatísticas do IBGE - Registros Estatísticos Por Fonte Pesquisada - IDS","Registros Estatísticos Extraidos Pelo IDS","http://seriesestatisticas.ibge.gov.br/lista_tema.aspx?op=2&no=3 ","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Vários","","IDS","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores-estatisticas-comercio-servicos, indicadores, informacoes-geograficas, ","Anual","Nacional","HTML, ","Geral","2012-06-30 20:20:55 UTC","2012-06-30 20:20:55 UTC"
"3","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Séries Estatísticas do IBGE - Registros Estatísticos Por Fonte Pesquisada - MEC/INEP/ CENSO ESCOLAR","Registros Estatísticos Extraidos Pelo MEC/INEP/CENSO ESCOLAR","http://seriesestatisticas.ibge.gov.br/lista_tema.aspx?op=2&no=9 ","Fundação Instituto Brasileiro de Geografia e Estatística - IBGE","Vários","","MEC/INEP","informacoes-estatisticas, ciencia-informacao-comunicacao, administracao-publica, indicadores-estatisticas-comercio-servicos, indicadores, informacoes-geograficas, ","Anual","Nacional","HTML, ","Geral","2012-06-30 20:23:06 UTC","2012-06-30 20:23:06 UTC"
